City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Severobaykalsk,RU,55.65,109.3167,50.29,69,99,6.93,overcast clouds
346,Gizo,SB,-8.103,156.8419,82.26,74,72,4.16,broken clouds
347,Santa Maria,BR,-29.6842,-53.8069,61.38,71,5,6.53,clear sky
348,Ahmadpur Sial,PK,30.6754,71.7483,103.51,8,0,13.09,clear sky
349,Chernyshevskiy,RU,63.0128,112.4714,48.2,46,6,3.18,clear sky
350,Husavik,IS,66.0449,-17.3389,43.81,70,21,6.24,few clouds
351,Takaka,NZ,-40.85,172.8,51.57,87,100,4.09,overcast clouds
352,Basco,PH,20.4487,121.9702,84.27,80,95,13.76,overcast clouds
353,San-Pedro,CI,4.7485,-6.6363,81.75,78,67,8.03,light rain
354,Fortuna,US,40.5982,-124.1573,59.94,79,100,19.57,overcast clouds
355,Le Port,RE,-20.9373,55.2919,75.2,65,9,5.57,clear sky
356,Ilulissat,GL,69.2167,-51.1,41.02,70,20,8.05,few clouds
357,Galesong,ID,-5.3166,119.3661,73.42,82,100,4.05,overcast clouds
358,Ocampo,MX,21.65,-101.5,66.2,38,94,2.64,overcast clouds
359,Kawalu,ID,-7.3817,108.2082,72.52,97,88,0.81,overcast clouds
360,Itigi,TZ,-5.7,34.4833,75.58,35,51,7.27,broken clouds
361,Moron,AR,-34.6534,-58.6198,57.09,80,100,8.16,overcast clouds
362,Salalah,OM,17.0151,54.0924,86.09,74,75,6.91,broken clouds
363,Manggar,ID,-2.8833,108.2667,80.8,80,71,4.72,broken clouds
364,Maragogi,BR,-9.0122,-35.2225,80.49,79,76,11.21,broken clouds
365,Tazovskiy,RU,67.4667,78.7,32.52,86,100,19.8,overcast clouds
366,Kaniama,CD,-7.5667,24.1833,85.66,31,15,4.7,few clouds
367,Necochea,AR,-38.5473,-58.7368,49.82,57,99,15.75,overcast clouds
368,Sainte-Anne-Des-Monts,CA,49.124,-66.4924,54.72,71,93,3.27,light rain
369,Lasa,IT,46.6166,10.7002,81.7,63,93,4.99,overcast clouds
370,Witney,GB,51.7836,-1.4854,67.87,62,40,21.85,scattered clouds
371,Riverton,US,40.5219,-111.9391,75.38,34,0,12.66,clear sky
372,Cidreira,BR,-30.1811,-50.2056,62.28,74,6,15.84,clear sky
373,Awjilah,LY,29.1081,21.2869,95.72,21,0,16.51,clear sky
374,Lake City,US,30.1897,-82.6393,85.8,69,40,5.75,scattered clouds
375,Aurillac,FR,44.9167,2.45,78.69,53,75,9.22,broken clouds
376,Pontes E Lacerda,BR,-15.2261,-59.3353,87.35,41,79,4.03,broken clouds
377,Soe,ID,-9.8607,124.284,66.16,94,95,3.87,overcast clouds
378,Fort Nelson,CA,58.8053,-122.7002,58.73,59,97,5.91,overcast clouds
379,Andros Town,BS,24.7,-77.7667,80.46,75,100,18.03,overcast clouds
380,Shu,KZ,43.5983,73.7614,68.63,39,4,10.78,clear sky
381,Kaoma,ZM,-14.7833,24.8,72.21,32,0,8.57,clear sky
382,Shimoda,JP,34.6667,138.95,63.1,80,96,3.11,overcast clouds
383,Brigantine,US,39.4101,-74.3646,82.02,48,0,0.0,clear sky
384,Porto Tolle,IT,44.9497,12.3245,79.11,63,80,9.8,broken clouds
385,Cefalu,IT,38.0386,14.0229,90.75,39,9,3.0,clear sky
386,Wencheng,CN,33.0559,113.7978,75.49,66,20,5.19,few clouds
387,Lumphat,KH,13.4878,106.9816,75.0,96,43,1.1,scattered clouds
388,Mexico,PH,15.0646,120.7198,83.91,72,99,0.76,overcast clouds
389,Marsabit,KE,2.3284,37.9899,73.81,41,62,18.37,broken clouds
390,Keti Bandar,PK,24.1447,67.4497,82.9,80,5,19.82,clear sky
391,Imeni Poliny Osipenko,RU,52.4201,136.4853,48.27,79,8,1.1,clear sky
392,Kayerkan,RU,69.3497,87.7602,32.27,86,100,20.74,overcast clouds
393,Florencia,IT,43.7667,11.25,98.78,31,0,4.0,clear sky
394,Morropon,PE,-5.1822,-79.9689,79.66,55,89,3.33,overcast clouds
395,Henties Bay,NA,-22.116,14.2845,78.1,34,20,3.22,few clouds
396,Grand Gaube,MU,-20.0064,57.6608,75.38,65,12,7.0,few clouds
397,Bichena,ET,10.45,38.2,75.42,14,91,5.88,overcast clouds
398,Abu Samrah,SY,35.3029,37.1841,91.04,12,0,14.79,clear sky
399,Zhanaozen,KZ,43.3,52.8,90.1,11,2,7.0,clear sky
400,Ottawa,CA,45.4112,-75.6981,63.99,66,17,4.0,few clouds
401,Fenoarivo Atsinanana,MG,-17.3667,49.4167,70.12,87,11,6.6,few clouds
402,Ussel,FR,45.55,2.3167,77.16,53,84,2.28,broken clouds
403,Dunedin,NZ,-45.8742,170.5036,46.8,72,77,8.01,broken clouds
404,Portland,US,45.5234,-122.6762,58.78,89,100,8.05,overcast clouds
405,Palembang,ID,-2.9167,104.7458,82.49,78,40,2.3,scattered clouds
406,Chibombo,ZM,-14.6569,28.0706,65.23,49,5,9.04,clear sky
407,Vila,PT,42.0304,-8.1588,59.88,87,88,5.32,overcast clouds
408,Sterling,US,39.0062,-77.4286,81.41,46,0,10.36,clear sky
409,Grao Mogol,BR,-16.5594,-42.8897,74.14,58,93,10.58,overcast clouds
410,Numata,JP,36.6333,139.05,59.38,79,99,3.74,overcast clouds
411,Lae,PG,-6.7221,146.9847,75.63,84,32,3.47,scattered clouds
412,Shahi,IN,28.55,79.3167,99.45,7,1,7.9,clear sky
413,Nara,JP,34.6851,135.8049,69.49,45,100,2.57,overcast clouds
414,Arlit,NE,18.7369,7.3853,106.34,5,0,6.29,clear sky
415,Antalaha,MG,-14.9003,50.2788,73.47,78,1,12.39,clear sky
416,Atbasar,KZ,51.8,68.3333,43.14,79,66,21.18,broken clouds
417,Nantucket,US,41.2835,-70.0995,64.51,86,100,8.05,overcast clouds
418,Alegrete,BR,-29.7831,-55.7919,59.43,69,1,8.59,clear sky
419,Waingapu,ID,-9.6567,120.2641,79.05,82,100,3.2,light rain
420,Bayog,PH,7.8667,123.0667,75.88,95,99,1.63,overcast clouds
421,Grand Island,US,40.925,-98.342,69.75,70,0,12.66,clear sky
422,Agadez,NE,19.75,10.25,102.31,5,0,3.56,clear sky
423,Radyvyliv,UA,50.1299,25.2558,62.64,94,100,3.44,overcast clouds
424,Monterey,US,36.2505,-121.2516,64.18,60,96,2.64,overcast clouds
425,Jacarau,BR,-6.6122,-35.2928,80.49,75,99,9.69,overcast clouds
426,Aseri,EE,59.4506,26.8675,55.89,86,94,10.87,overcast clouds
427,Inuvik,CA,68.3499,-133.7218,34.41,68,70,7.0,broken clouds
428,Mahebourg,MU,-20.4081,57.7,75.25,73,40,16.11,scattered clouds
429,Naron,ES,43.5167,-8.1528,69.57,82,57,7.9,broken clouds
430,Belaya Gora,RU,68.5333,146.4167,44.74,56,68,7.49,broken clouds
431,Kavieng,PG,-2.5744,150.7967,81.0,71,26,10.58,scattered clouds
432,Bonthe,SL,7.5264,-12.505,84.4,65,99,10.92,overcast clouds
433,Eselnita,RO,44.6992,22.3622,80.01,71,64,3.71,broken clouds
434,Cuautla,MX,18.8,-98.95,79.81,54,3,2.75,clear sky
435,Kem,RU,64.9555,34.5793,59.68,64,100,5.5,overcast clouds
436,Ust-Nera,RU,64.5667,143.2,57.78,55,12,2.77,few clouds
437,Bankfoot,GB,56.5,-3.5,65.1,54,6,8.01,clear sky
438,Paita,PE,-5.0892,-81.1144,70.02,70,68,10.96,broken clouds
439,Naryan-Mar,RU,67.6713,53.087,58.95,26,0,15.99,clear sky
440,Chicama,PE,-7.8447,-79.1469,61.34,67,96,4.99,overcast clouds
441,Izhma,RU,65.0083,53.9113,63.27,29,0,7.16,clear sky
442,Kontagora,NG,10.3999,5.4695,101.98,21,70,2.91,broken clouds
443,Nobeoka,JP,32.5833,131.6667,68.72,91,100,3.58,overcast clouds
444,Gorom-Gorom,BF,14.4439,-0.2361,105.4,14,36,0.45,scattered clouds
445,Bereda,ES,43.2686,-7.5406,67.57,92,38,3.22,scattered clouds
446,Harper,LR,4.375,-7.7169,80.13,82,99,8.59,light rain
447,Bathsheba,BB,13.2167,-59.5167,88.41,70,20,24.16,few clouds
448,Lazaro Cardenas,MX,17.9583,-102.2,82.08,66,6,3.31,clear sky
449,Laukaa,RU,58.7372,29.8453,57.76,84,79,8.75,broken clouds
450,Shaunavon,CA,49.6501,-108.4181,60.64,40,98,13.78,overcast clouds
451,Porbandar,IN,21.6422,69.6093,83.17,80,19,13.33,few clouds
452,Hervey Bay,AU,-25.2986,152.8535,58.01,77,6,1.01,clear sky
453,Bordighera,IT,43.7806,7.6645,93.15,70,97,8.01,overcast clouds
454,Kipini,KE,-2.5257,40.5262,80.89,79,30,19.33,scattered clouds
455,Vao,NC,-22.6667,167.4833,72.39,70,11,14.92,few clouds
456,Sulangan,PH,11.1373,123.7228,85.12,66,96,3.18,overcast clouds
457,North Bend,US,43.4065,-124.2243,58.06,97,100,8.05,mist
458,Boende,CD,-0.2167,20.8667,82.58,63,79,2.35,broken clouds
459,Asau,RO,46.4333,26.4,79.72,70,94,0.31,overcast clouds
460,Kudahuvadhoo,MV,2.6708,72.8944,83.88,73,50,14.58,scattered clouds
461,Scarborough,GB,54.2797,-0.4044,54.34,75,37,5.99,scattered clouds
462,Beloha,MG,-25.1667,45.05,68.45,72,4,15.7,clear sky
463,Westport,US,41.1415,-73.3579,78.55,80,18,5.01,few clouds
464,Miramar,US,25.9873,-80.2323,78.82,95,100,19.57,mist
465,Victor Harbor,AU,-35.5667,138.6167,53.67,91,48,23.4,light rain
466,Cururupu,BR,-1.8283,-44.8683,77.25,94,99,4.0,overcast clouds
467,Matagami,CA,49.7502,-77.6328,55.51,82,100,11.5,overcast clouds
468,Baykit,RU,61.67,96.37,36.03,92,79,2.15,broken clouds
469,Kargopol,RU,61.5071,38.9456,60.78,68,56,7.7,broken clouds
470,Kungurtug,RU,50.5994,97.5228,51.73,44,84,2.53,broken clouds
471,Puquio,PE,-14.7,-74.1333,56.97,52,100,2.75,overcast clouds
472,Banjarmasin,ID,-3.3244,114.591,77.14,91,43,1.43,scattered clouds
473,Batemans Bay,AU,-35.7167,150.1833,51.1,73,20,8.79,few clouds
474,Santa Fe,AR,-31.6333,-60.7,58.01,66,42,5.01,scattered clouds
475,Oranjemund,NA,-28.55,16.4333,62.42,58,0,11.65,clear sky
476,Puerto Escondido,MX,15.85,-97.0667,83.23,65,75,5.75,broken clouds
477,Gopamau,IN,27.55,80.2833,101.57,7,100,8.25,overcast clouds
478,Osmena,PH,10.5208,119.9258,81.99,75,69,4.63,broken clouds
479,Aksu,CN,41.1231,80.2644,78.39,22,2,6.08,clear sky
480,Kaeo,NZ,-35.1,173.7833,51.33,95,97,2.33,overcast clouds
481,Kambove,CD,-10.8764,26.5969,70.11,43,3,6.35,clear sky
482,Algiers,DZ,36.7525,3.042,80.42,39,75,11.5,broken clouds
483,Narsaq,GL,60.9167,-46.05,66.42,26,0,3.13,clear sky
484,Spencer,US,43.1414,-95.1444,60.91,89,100,5.75,light rain
485,Turka,UA,49.1541,23.0297,59.56,97,100,0.49,overcast clouds
486,Port Keats,AU,-14.25,129.55,78.76,79,93,4.7,overcast clouds
487,Richards Bay,ZA,-28.783,32.0377,65.62,60,0,2.39,clear sky
488,Mareeba,AU,-17.0,145.4333,68.72,98,48,2.24,scattered clouds
489,Kolokani,ML,13.5728,-8.0339,101.61,19,42,3.36,scattered clouds
490,Aykhal,RU,66.0,111.5,48.92,58,5,15.57,clear sky
491,Grand Baie,MU,-20.0182,57.5802,75.45,65,6,8.99,clear sky
492,Kozova,UA,49.4354,25.1509,61.59,95,100,0.83,overcast clouds
493,Misratah,LY,32.3754,15.0925,80.73,57,16,13.2,few clouds
494,La Ronge,CA,55.1001,-105.2842,48.22,56,0,4.29,clear sky
495,Okakarara,NA,-20.5833,17.4333,70.27,22,68,14.23,broken clouds
496,Santa Cruz,BO,-17.8,-63.1667,75.25,55,50,13.6,scattered clouds
497,Koumac,NC,-20.5667,164.2833,71.96,80,1,5.55,clear sky
498,Potsdam,DE,52.3989,13.0657,79.34,48,100,1.99,overcast clouds
499,Goianesia,BR,-15.3175,-49.1175,88.75,24,22,9.51,few clouds
500,Shahr-E Babak,IR,30.1165,55.1186,80.06,12,0,16.73,clear sky
501,San Jose,US,37.3394,-121.895,62.53,74,75,3.44,broken clouds
502,Diyarb Najm,EG,30.7542,31.4393,89.35,31,0,16.87,clear sky
503,Panguna,PG,-6.3164,155.4848,67.51,90,88,1.54,overcast clouds
504,Christchurch,NZ,-43.5333,172.6333,51.91,89,96,9.22,overcast clouds
505,Golfito,CR,8.639,-83.166,82.02,77,90,2.19,overcast clouds
506,Chapais,CA,49.7834,-74.8492,53.38,61,100,6.29,overcast clouds
507,Korla,CN,41.7597,86.1469,79.72,20,88,6.13,overcast clouds
508,Yenagoa,NG,4.9247,6.2642,83.61,75,96,5.01,moderate rain
509,Tilichiki,RU,60.4667,166.1,48.0,69,69,3.98,broken clouds
510,Sawtell,AU,-30.3833,153.1,49.19,93,26,3.44,scattered clouds
511,Yilan,TW,24.757,121.753,81.91,99,45,3.6,scattered clouds
512,Zeerust,ZA,-25.5369,26.0751,64.31,26,0,2.28,clear sky
513,Alekseyevka,RU,50.6309,38.6903,69.08,64,2,8.68,clear sky
514,Vila Velha,BR,-20.3297,-40.2925,68.95,89,74,14.0,broken clouds
515,Zhuanghe,CN,39.7008,122.9911,63.07,90,94,5.82,overcast clouds
516,Okhotsk,RU,59.3833,143.3,42.55,83,61,1.92,broken clouds
517,Nishihara,JP,26.1842,127.7558,77.05,97,75,9.22,broken clouds
518,Itarema,BR,-2.9248,-39.9167,82.35,71,95,6.11,overcast clouds
519,Dedza,MW,-14.3779,34.3332,57.49,62,85,3.67,overcast clouds
520,Broken Hill,AU,-31.95,141.4333,51.44,66,100,19.66,overcast clouds
521,Beringovskiy,RU,63.05,179.3167,36.0,86,54,4.68,broken clouds
522,Dickson,US,36.077,-87.3878,77.56,55,0,1.01,clear sky
523,Gerash,IR,27.6652,54.1371,96.37,7,1,9.82,clear sky
524,Kincardine,GB,56.0667,-3.7167,70.29,50,2,8.52,clear sky
525,Axim,GH,4.8699,-2.2405,82.56,76,100,7.27,light rain
526,Otane,NZ,-39.8833,176.6333,39.24,94,1,1.97,clear sky
527,Homer,US,59.6425,-151.5483,64.04,68,0,0.0,clear sky
528,Kuminskiy,RU,58.6667,66.5667,48.72,61,45,5.3,scattered clouds
529,San Quintin,MX,30.4833,-115.95,63.52,80,64,13.06,broken clouds
530,Lavrentiya,RU,65.5833,-171.0,39.52,83,75,4.38,broken clouds
531,Kushima,JP,31.4583,131.2333,67.84,95,100,2.62,overcast clouds
532,Erenhot,CN,43.6475,111.9767,63.37,33,0,19.62,clear sky
533,Heyang,CN,26.1011,107.473,69.85,98,96,0.74,overcast clouds
534,Burgeo,CA,47.6167,-57.6152,50.29,71,44,1.99,scattered clouds
535,Desaguadero,PE,-16.5656,-69.0417,48.45,61,100,4.52,overcast clouds
536,Whitley Bay,GB,55.0397,-1.4471,59.81,64,20,8.05,few clouds
537,Kotido,UG,2.9806,34.1331,78.84,44,69,10.74,broken clouds
538,Izvestkovyy,RU,48.9833,131.55,42.76,98,5,4.09,clear sky
539,Greystones,IE,53.1408,-6.0631,59.29,81,46,14.54,scattered clouds
540,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,77,40,12.66,scattered clouds
541,Chaplynka,UA,46.3651,33.5403,81.37,47,27,12.91,scattered clouds
542,Amiens,FR,49.9,2.3,81.05,58,12,7.38,few clouds
543,Calama,CL,-22.4667,-68.9333,63.09,27,40,3.44,scattered clouds
544,Goldap,PL,54.3063,22.3036,65.8,68,63,9.95,broken clouds
545,Trinidad,BO,-14.8333,-64.9,78.93,51,66,0.81,broken clouds
546,Bredy,RU,52.4153,60.3411,58.75,57,99,10.0,overcast clouds
547,Sembakung,ID,3.8167,117.25,73.42,98,9,0.45,clear sky
548,Ciudad Real,ES,39.0,-4.0,80.65,26,0,8.99,clear sky
549,Sambava,MG,-14.2667,50.1667,75.56,76,0,16.2,clear sky
550,Murygino,RU,58.7383,49.4582,61.81,78,36,6.58,scattered clouds
551,Rawah,IQ,34.4816,41.9093,106.43,8,100,10.33,overcast clouds
552,Cruzeiro Do Sul,BR,-29.5128,-51.9853,64.51,69,7,4.05,clear sky
553,Ewa Beach,US,21.3156,-158.0072,74.08,76,0,4.61,clear sky
554,Maningrida,AU,-12.0667,134.2667,76.21,85,86,8.16,overcast clouds
555,Jalu,LY,29.0331,21.5482,95.83,21,0,15.21,clear sky
556,Zhangzhou,CN,24.5133,117.6556,77.88,96,100,0.81,overcast clouds
557,Osa,RU,57.2829,55.4567,58.66,81,100,3.44,overcast clouds
558,Eyl,SO,7.9803,49.8164,81.97,70,19,24.85,few clouds
559,Nhulunbuy,AU,-12.2333,136.7667,75.81,88,40,4.61,scattered clouds
560,Izyaslav,UA,50.1195,26.8213,68.36,78,100,6.85,overcast clouds
